"filename", "language", "JSON with Comments", "Markdown", "Log", "JSON", "JavaScript", "comment", "blank", "total"
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7ca4161211e1ebdba1cc2553fa383aaf.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7cc64664529c17986f830bd0a25d9682.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7cc99b7d1fac69fe82ae180f79705670.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7cee7b0e319f580c98c2dddfedc633ba.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7d006a66f573ac06bb17689bdc0abca3.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7d21e60a99cb429cbca581d21107b0a7.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7d7a20b14fbd90ba2c37e8cd49e58ced.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7df6188ef66f246c71c2a419184a28dc.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7e0a940d5e44ef8a17b27d85cc614635.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7e33e0a97696b505655b2c3f09ae243d.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7e4377124e82011c98ef5bd70f7cf305.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7e462c2b7ed036c0ed0ef182f94a4410.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7e7b2cefa37c2d637ffc1185ab2c75af.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7e943abe45e4c53912a7af6fb17f5752.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7ea4315df984b7a47508ef9623cb0e03.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7f07643ad99dab76173efd659004d312.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7f1c01c9fb566239d4199bf1323e6066.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7f24555385674a8f4d566d1e0fc85520.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7f274f51800f2b52cfb1603d39b66074.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7f29c9660e09b25da3cc9e6780bf336d.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7f332677c490d96cd0dbbe91f9576959.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7f9421f985cd33ab93cfc03fadb47947.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7fa7320dd54f6acb92b3d4b88ae42427.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7fd021623689afed3f804318ee7b5a32.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\7ff447edb61a2af4741ee016d6859d61.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\80071ab8bcd1c5d7487a631da5d538ad.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\802a1f78ff6c328fe0e4187a22be7084.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\803d7b9e2bfe0a6f7caa3ae223fdd9d1.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\805eb015956c4f4e482648b2c938cf1a.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\80ce482b2d3524e56139674a4eaf5967.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\80cfb0b98efc8f63128f828974104aa9.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8131e6774200899a68e97f26c5e6b072.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8176afd500ab029ba7811a6628a02d05.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\81c1b7cdebb1efe7b22a488db4585b0a.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\82594ecc559456009fb89ef92214663d.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8260b7c65386b21ed80ddfc3602e86f4.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\829d4c9229f116e77a84aed2072f70d2.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\82c7de51860819f8ba0bb29338a5b1ff.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\82e67c03727747afe76a327915addc6d.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\830e432c2a4aeb0f6d913049e57b648a.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8332f0db361ce74def7efae13438a6dc.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\836716289a907841d93b9673e5b3273a.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\836eb67942f8454017ab6e4fb4c44f9a.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\83922b64859b99b069df298ce45a6d50.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\83c595eb9d84e43b7bfdc6d17b672648.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\83dfc619a051ae319a86b1a98a685d9f.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8406b349141e0092d412a00fab174ec7.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\84088adefbb97d5abe99e5dc51dbae24.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8419419b92a993280398db30f97daddf.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8473291d9fa2fa3623d5d344c93b8e35.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\84bf67c676029b81172b852f6f5ae939.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\84f3350cdb86a9b15a465a31906c90b1.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\84f54bbf73bf6e424bf0148d8a8584a6.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\85f07125a22f5a854bee1972378c1e32.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\862d817c8f1d1e9d320c0e58b4c56279.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\862dd3d1aea2150928b68d1de51bdafb.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\86324747c2807bc99f6fd570da1afebd.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\86353d5c0a787152aedec44902c9fc94.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\870209ef5ad672fc3f05801b2129f8de.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8717e5cde99e63b47dbba59e6f25a001.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8736c18f0a005eebc9b2bb8e073232ef.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\875cf0417a0d36b1b9c485075b371135.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\878209c4eb5f7a6738d2284ee426bb02.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\87cb48312ced64c24b27d81961376efb.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\87d844efe995ebcdb23f0c60e99188a8.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8816124b757ef5ae7dc464af0da3fcb2.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\883cde6a97c87f8e0004645cccf19c3b.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\884517730cd91a5d472c4ae6df22e28c.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\886b98b60e62cfa52bb3c8175e2210eb.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\888de0cf427bdf5417b6e0fdbd4a025a.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\88952c2ff2f4c506c9901619bcf44eb4.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\89055719d29546c9d93a4fcb955f4780.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\890f9d28db707f130ff9326e522b0a4d.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8925da95a8d77686dffc000d44cfbcc6.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8947034f3f42e5d3209a36a2cb2bbba4.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\894ed7f97f8fb2665ebb381b422c4a69.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\896a934b053040afc73767787a1d0ae5.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8990b9907451857e45e8e95f7090e99d.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\89fa3eddd97ba861943129ebea71d3c8.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8a2566175e2f09d13dd37e77bd4a91ae.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8a4aad45f01d935747ebee0fc47f6a17.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8af2de5efe24728a203e909cd461cf9c.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8bd5d8357d424c6e019f3683e3c5e0ca.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8bf8a19f003090bbd99a051f501cb905.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8bfeced9561b1b154b04d085ed52b108.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8bff144b62c65540f32e0b1fac8f2981.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8c0d327b865abc3faf8bc331a6393612.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8c3a3d607003052e74c5330c2df34903.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8c46e65c7fcf32ab27896c5077d7c84e.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8c9fc75dd72d10c1cc3627dc6e958ce9.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8cb3ce2099af8dcd2cf8ef4269bfee90.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8d32f5d4cc2a6dbee218f63026b77dc5.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8d7351cae6302a0d257d36c4fea6acce.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8d92ae9412bf918f09f26a38dbc9a786.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8e067e96a0074933758ceb9566a4f696.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8e3aa5d4fc46680cb7fd6bb051a1b300.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8e976a96e3f4dc3adf5b884c686fd23f.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8ea718c0caf2eec7f97efc0f3e8aa54f.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8f7d3417b344d677fa32cfb1cc5b4292.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8f996b3efd15114580a83ff3e7cf2315.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8fb733b0f57602337446acacc5438327.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\8fd858613cf615ec932b093cf33c920c.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\906908b4b185540e13b7e42c5604affa.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9080304b2c0461a02c72b0525728f5c3.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\909261c6c6e764bda899203ba516e8ef.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\90ca553f1fcaaa8b5c32021a2e200fb4.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\90ef6c26c937d94c8c986352828dd2cc.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\91416e149d238567a7164d5037dafa01.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\91628df33d6b8523a969d136ecba0073.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\91814082b5bb6f724de2e8a411314a8b.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\92137c52903372f8449a7e35df8f425f.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\921e6936ccfaeda5609ffbaaf09c2c55.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9223f9f68c4d7c67ddec993e7a637b31.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9257b8e487a4a75ae7d74962d339cd5c.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\92754ac113a827b57672519a4389c21a.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\92902c4e1111c7a9091e7819c23ad5d9.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\92b73985f2fc62a68619b4493a068564.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9387614a2065694e6a5c3cbfa3f8c60f.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\938d375d40a2e4871acb1660f7bae589.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\939cfc211a383bbca90d890cd29bc9fc.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\947144bd787e3ab1d0ad0ebd4cd36f68.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\94832f0ce8cfea81d7907e5c587fc78a.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\94f80b703d7a341164cd12c1be86dd77.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9535350a2ea4ddd0da108edbd569e514.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\95403643a90a32a6d29c1578f6e81207.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\955e45f876c56b1e727c6de88e1e1086.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\95ddc56fc95d4b4bb193f4bbba545491.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\95e8341a5f3f3e254771d052ff12e8fa.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\96418ffd68bf64bfc0d7a59407a6eb71.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9695995ca71c4bb0ae621d65336887e8.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\96be687c3198339736c41aba746a8b99.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\96e6470e3e7d4aed6e957d759c4770f9.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\980ef3bbc5df981e1f63516294317e24.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\988b51103ec766ea7a78aecc87657fcc.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\98929718d03d1f63a673187c094ab573.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\989476d4600f93c640ff346735faad03.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\990823d2c1faeab2155362f38711d124.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\99489ec8cc6e637ffa8c2c1183cdaddd.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\996471e9357e0aa6dbfc16f7d0529c6a.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\99768cd2189f2c7cd58a6b1b6fbba885.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9a0f7f29587bca386f327c5cc4034118.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9a45178b2696bc7cd87ae8164810b802.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9b02b3462889e7cc076b54b960f730d5.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9b03c5f831e9479d9515a702ff45cfde.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9b188c40be692e7b445e500d9bb332fa.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9b5d6b1da15854138c4cd21c9d48d355.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9be995a4154656e3edf5c0c1f4bdc58d.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9c00e0fd604c016acbd6cb15f0764451.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9c1f32bd5bf1880cc9398a6d165b72fa.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9c3cc2ba9733893cd5a3cc2729ab8a83.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9c6646f5dd211427e4cd75634c08cd8a.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9cca3618b537753c17b2ecdce43451cc.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9cda97d4b0267fae7b434d49632296ce.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9ce434f44f39c30158f30785ea2fe4df.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9d10516d279f4d900f3da45fc89da79f.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9d64e0340aa298570770e34942d6a328.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\yumej\github\nikoichi\.expo\web\cache\development\babel-loader\9d95b474024f1623ee5a49b5c3235528.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
